title	text	publication_date
الصين تهيمن على صناعة بطاريات السيارات الكهربائية.. لماذا؟	برزت السيارات الكهربائية بصفتها بديلا مستداما للسيارات التي تعمل بالوقود، والبطاريات في هذه السيارات عنصر أساسي، ولهذا تعتبر الصين السيطرة على هذا المكون من أهم أهدافها، فما هو سر قوتها في هذا المجال؟	7/3/2024
مسابقة بـ5 ملايين دولار لمن يعثر على حلول في الحوسبة الكمومية	أعلنت شركة غوغل بالشراكة مع منظمة “إكس برايز” غير الربحية، عن مسابقة عالمية مدتها 3 سنوات ومكافأتها 5 ملايين دولار أميركي، للبحث عن أفضل التطبيقات والحلول العملية بما يتعلق بعالم الحوسبة الكمومية.	7/3/2024
رسائل ماسك القديمة تُظهر نقيض دعواه القضائية على أوبن إيه آي	شاركت أوبن إيه آي رسائل البريد الإلكتروني الخاصة بإيلون ماسك والتي حث فيها الشركة على جمع مليار دولار من ممولين خارجيين، مما يَظهر وكأنه تسليط الضوء على النفاق الواضح من جانب الملياردير.	7/3/2024
"ميتا" تطور ذكاءها الاصطناعي لتحسين تجربة الفيديو على منصاتها	قال مسؤول تنفيذي في شركة ميتا إن الاستثمار الضخم في الذكاء الاصطناعي سيشمل تطوير نظام ذكاء اصطناعي مصمم لتشغيل محرك توصيات الفيديو بالكامل في فيسبوك عبر جميع منصاته.	7/3/2024
الذكاء الاصطناعي مازال يعاني للدخول إلى الشركات	رغم الضجيج المثار بشأن الذكاء الاصطناعي فإن دراسة حديثة توصلت إلى أن الشركات التي تتبناه ما زالت قليلة، حيث تمثل خصوصية البيانات والتنظيم والبنية التحتية لتكنولوجيا المعلومات عوائق رئيسية.	6/3/2024
قاطعوا رئيس "غوغل إسرائيل".. هتافات ضد "الإبادة" تطغى على مؤتمر تقني	قاطع ناشطون داعمون لفلسطين من حركة “لا لتكنولوجيا الفصل العنصري” وعدد من التقنيين الرافضين للتعاون التكنولوجي بين شركات التقنية وإسرائيل، مؤتمر “مايند ذا تيك” الذي أقيم في نيويورك.	6/3/2024
أنثروبك تطلق نسخة ثالثة من روبوت الدردشة كلود.. مع استمرار سباق الذكاء الاصطناعي	كشفت شركة أنثروبك الناشئة عن السلسلة الثالثة من نماذج الذكاء الاصطناعي المعروفة باسم “كلود” في أحدث جولات المنافسة شبه المتواصلة بوادي السيليكون لإصدار تكنولوجيا أكثر كفاءة.	6/3/2024
أفضل برامج مكافحة الفيروسات لآبل.. تعرف عليها	قالت هيئة اختبار السلع والمنتجات الألمانية إن البرامج الضارة قد تتمكن من اختراق الحواسيب والتخفي بها أو الانتشار بسرعة لقرصنة المعلومات المهمة والبيانات الحساسة.	5/3/2024
عقوبة غير مسبوقة.. الاتحاد الأوروبي يغرم آبل 1.84 مليار يورو	فرضت المفوضية الأوروبية غرامة قدرها 1.84 مليار يورو على شركة “آبل” لعدم امتثالها لقواعد المنافسة الخاصة بالاتحاد الأوروبي في سوق الموسيقى عبر الإنترنت، وهي عقوبة غير مسبوقة للشركة الأميركية.	5/3/2024
آبل تطلق ماك بوك آير بشريحة إم 3 لدعم الذكاء الاصطناعي	كشفت شركة آبل النقاب عن أحدث تحديث لجهاز الحاسوب المحمول ماك بوك آير والذي يأتي مزودا بأحدث شرائح آبل سيلكون إم 3.	5/3/2024
دعوى قضائية ضد إيلون ماسك من مسؤولين سابقين في "تويتر"	رفع أربعة من كبار المسؤولين التنفيذيين السابقين في تويتر، دعوى قضائية ضد إيلون ماسك للحصول على أكثر من 128 مليون دولار كتعويضات غير مدفوعة الأجر.	5/3/2024
فجر جديد في عالم الهواتف المحمولة.. "آبل" تغير سياستها للمرة الأولى	منذ اللحظة الأولى التي أعلن فيها ستيف جوبز عن هاتفه المبتكر “آيفون” عام 2007 ظلت سياسة “آبل” مع التطبيقات واحدة، إذ لا يمكن تحميل أي تطبيقات بعيدا عن متجر التطبيقات الخاص بها، ولكن هناك شيء تغير.	4/3/2024
هل تلغي آبل حدث الربيع مرة أخرى؟	لدى شركة آبل الكثير من الإصدارات المخطط لها في فصل الربيع، وفقا للشائعات، ولكن قد لا تطلق العديد منها، وفقا لما ذكره مارك جورمان في نشرة باور أون الإخبارية لبلومبيرغ اليوم.	4/3/2024
مواصفات هاتف شاومي 14 الفاخر	أطلقت شركة شاومي هاتفها الذكي 14 الفاخر الجديد، والذي يمتاز بشاشة مسطحة وإطار من الألمنيوم، بالإضافة إلى شاشات القفل القابلة للتخصيص على الشاشة النشطة بشكل دائم.	4/3/2024
الهند: على شركات التكنولوجيا الحصول على الموافقة قبل إطلاق أدوات ذكاء اصطناعي	طلبت الهند من شركات التكنولوجيا الحصول على موافقتها قبل إصدار أدوات الذكاء الاصطناعي “غير الموثوقة” أو التي تخضع للتجربة، وأنه ينبغي أيضا تصنيفها لاحتمال إجابتها بشكل خاطئ على استفسارات المستخدم.	4/3/2024
التطبيقات الطبية اختراق جديد في تكنولوجيا الصحة الرقمية	انطلق تحالف العلاجات الرقمية يوم 24 أكتوبر/تشرين الأول 2017 من مدينة أرلينغتون بولاية فرجينيا الأميركية بوصفه رابطة تجارية غير ربحية تضم قادة الصناعة وأصحاب المصلحة.	3/3/2024
مؤتمر "ليب 2024" التقني ينطلق في الرياض	تشارك ألف شركة عالمية ومحلية في قطاع التقنية إضافة إلى ألف خبير ومتحدث من 180 دولة؛ في أعمال النسخة الثالثة من المؤتمر التقني “ليب 2024” الذي ينطلق غدا الاثنين في الرياض.	3/3/2024
شاهد حاسوب لينوفو المحمول بشاشة شفافة للأعمال الإبداعية	تطور شركة الإلكترونيات والحواسيب الصينية لينوفو صيغة إبداعية مبتكرة للحواسيب المحمولة، وكشفت عن نموذج اختباري لشاشة شفافة في معرض المؤتمر العالمي للأجهزة المحمولة بمدينة برشلونة الإسبانية.	3/3/2024
