title	text	publication_date
هآرتس: شهادة فلسطيني مفرج عنه عن التعذيب والاعتداء الجنسي بسجون إسرائيل	نشرت صحيفة “هآرتس” الإسرائيلية قصة أحد المحتجزين الفلسطينيين لدى الاحتلال، وصنوف تعذيب مروعة تعرض لها شملت الضرب والإهانة والاعتداء الجنسي.	29/4/2024
بوريل: دول أوروبية ستعترف بالدولة الفلسطينية نهاية مايو	قال مسؤول السياسة الخارجية بالاتحاد الأوروبي جوزيب بوريل -اليوم الاثنين- إن من المتوقع أن تعترف عدة دول أعضاء في التكتل بالدولة الفلسطينية بحلول نهاية مايو/أيار القادم.	29/4/2024
صحف عالمية: إسرائيل أبلغت مصر رفضها وقف الحرب بعد تنفيذ صفقة التبادل	سلطت صحف ومواقع عالمية الضوء على الجدال الإسرائيلي الداخلي بشأن الهجوم المحتمل على مدينة رفح جنوبي قطاع غزة، وعلى مسألة رفض الاحتلال وقف الحرب على القطاع الفلسطيني.	29/4/2024
جامعة كولومبيا تعلن فشل المفاوضات مع الطلاب وحراك بالسوربون	أعلنت رئيسة جامعة كولومبيا في نيويورك نعمت شفيق فشل المفاوضات مع الطلاب المحتجين لإنهاء اعتصامهم داخل الحرم الجامعي، في حين تتواصل الاحتجاجات في مختلف الجامعات الأميركية تضامنا مع فلسطين.	29/4/2024
شهداء جدد في رفح والنصيرات وثلاجات الأدوية مهددة بالتوقف شمال غزة	أوقع القصف الإسرائيلي اليوم الاثنين المزيد من الشهداء في رفح والنصيرات بجنوب ووسط قطاع غزة، بينما باتت ثلاجات الأدوية بمحافظات الشمال مهددة بالتوقف بسبب انعدام الوقود.	29/4/2024
بلينكن يجتمع مع نظرائه بالمنطقة.. أبرز ما جاء في كلماتهم بعد اللقاء	التقى وزير الخارجية الأميركي أنتوني بلينكن اليوم الاثنين في الرياض وزراء خارجية دول المنطقة، وذلك على هامش الاجتماع الخاص للمنتدى الاقتصادي العالمي المنعقد بالعاصمة السعودية.	29/4/2024
لوموند تتابع رحلة متطرفين يهود يحلمون بإعادة استيطان غزة	قالت لوموند إن مجموعة صغيرة من المستوطنين والمتطرفين حاولت يوم الخميس التسلل للأراضي الفلسطينية ودخول قطاع غزة بالقوة، لإظهار رغبتهم في إعادة استعمار القطاع المدمر بالحرب المستمرة منذ أكثر من 6 أشهر.	29/4/2024
بالفيديو.. طالب أميركي يروي للجزيرة نت تفاصيل الاعتصام بالجامعات	قال الطالب الأميركي آدم أبو صلاح إن أغلب من ينظم الاعتصامات في الجامعات الأميركي من الطلبة اليهود، لأنهم يرفضون أن يكون العدوان الإسرائيلي على قطاع غزة باسم الدين اليهودي.	29/4/2024
فيديو.. مقدسي يقطع الطريق على محاولات الاستيلاء على منزله	الجزيرة نت ترصد مقاومة المواطن المقدسي عبد الله غانم لكل أشكال الترهيب والترغيب التي تمارسها الجمعيات الاستيطانية، وكيف قطع الطريق على محاولات الاستيلاء على منزله،	29/4/2024
تغسل الملابس والأواني بأجر قليل.. فتاة غزّية نازحة تكافح لإعالة أسرتها	تكافح الفتاة الغزّية مها السرسك النازحة من حي الشجاعية بمدينة غزة لإعالة أسرتها، وقد اضطرتها ظروف الحرب الإسرائيلية على القطاع إلى غسل الملابس والأواني للنازحين مقابل أجر زهيد.	29/4/2024
إندبندنت: حزب العمال يعيد نائبة طردت لاتهامها إسرائيل بالإبادة الجماعية في غزة	علمت إندبندنت أن كيت أوسامور، التي علق حزب العمال البريطاني عضويتها منذ 3 أشهر بسبب منشور لها في يوم ذكرى المحرقة يشير إلى أن ما تقوم به إسرائيل في غزة إبادة جماعية، ستعود إلى منصبها.	29/4/2024
كل ما تحتاج معرفته عن حراك الجامعات الأميركية	مع اتساع الحركة الاحتجاجية للطلاب الأميركيين المؤيدين لفلسطين، الجزيرة نت تعرض في صورة سؤال وجواب لكل أبعاد ما تشهده أزمة الجامعات الأميركية الحالية.	29/4/2024
الاحتلال يجرف أراضي في جنين ويعتقل 15 فلسطينيا بالضفة	جرفت قوات الاحتلال الإسرائيلي أجزاء من قريتي جلبون وفقوعة في مدينة جنين بالضفة الغربية، كما اقتحمت بعض المدن ودهمت عددا من أحيائها، في حين اعتقلت 15 فلسطينيا خلال الساعات الـ24 الأخيرة.	29/4/2024
لوموند: فرنسا تخفض لأدنى حد صادرات أسلحتها لإسرائيل	ذكرت صحيفة “لوموند” الفرنسية اليوم الاثنين أن باريس خفضت صادراتها العسكرية إلى إسرائيل إلى الحد الأدنى دون قطع العلاقات العسكرية بشكل كامل.	29/4/2024
الجيش الأميركي يعلن اشتباكه مع 5 مسيّرات فوق البحر الأحمر	قال الجيش الأميركي إنه اشتبك “بنجاح” مع 5 طائرات مسيرة فوق البحر الأحمر “شكلت تهديدا وشيكا على التحالف الذي تقوده أميركا والسفن التجارية في المنطقة”.	29/4/2024
هل تنجح جامعات الضفة في تعويض طلاب غزة عن بُعد؟	رغم ما يعانيه سكان غزة من انقطاع الكهرباء والإنترنت والظروف المعيشية والنفسية الصعبة، فإنهم يحاولون الاستفادة من مبادرة جامعات الضفة الغربية بالإلتحاق بها زائرين عن بعد، حرصا على استمرار تعليمهم.	29/4/2024
وفد من حماس إلى القاهرة وترقب لنتائج المحادثات بشأن صفقة التبادل	يتوجه وفد من حركة حماس إلى القاهرة لإجراء محادثات بهدف وقف إطلاق النار في غزة، وسيناقش الوفد اقتراحا لوقف إطلاق النار قدمته الحركة إلى قطر ومصر، اللتين تضطلعان بدور الوساطة.	29/4/2024
عشرات الشهداء والجرحى في غارات إسرائيلية متواصلة على رفح	تواصل قوات الاحتلال قصفها على مناطق متفرقة من مدينة رفح جنوبي قطاع غزة، مما أسفر عن سقوط عشرات الضحايا من الشهداء والجرحى، بينما قال الدفاع المدني إن ضعف الإمكانيات يؤثر على إخراج العالقين.	29/4/2024
